law_name,url
תקנות ניירות ערך (תנאים להצעה על פי תשקיף מדף),https://he.wikisource.org/wiki/%D7%AA%D7%A7%D7%A0%D7%95%D7%AA_%D7%A0%D7%99%D7%99%D7%A8%D7%95%D7%AA_%D7%A2%D7%A8%D7%9A_(%D7%AA%D7%A0%D7%90%D7%99%D7%9D_%D7%9C%D7%94%D7%A6%D7%A2%D7%94_%D7%A2%D7%9C_%D7%A4%D7%99_%D7%AA%D7%A9%D7%A7%D7%99%D7%A3_%D7%9E%D7%93%D7%A3)
תקנות ניירות ערך (תקופה להגשת הזמנות לניירות ערך המוצעים בתשקיף),https://he.wikisource.org/wiki/%D7%AA%D7%A7%D7%A0%D7%95%D7%AA_%D7%A0%D7%99%D7%99%D7%A8%D7%95%D7%AA_%D7%A2%D7%A8%D7%9A_(%D7%AA%D7%A7%D7%95%D7%A4%D7%94_%D7%9C%D7%94%D7%92%D7%A9%D7%AA_%D7%94%D7%96%D7%9E%D7%A0%D7%95%D7%AA_%D7%9C%D7%A0%D7%99%D7%99%D7%A8%D7%95%D7%AA_%D7%A2%D7%A8%D7%9A_%D7%94%D7%9E%D7%95%D7%A6%D7%A2%D7%99%D7%9D_%D7%91%D7%AA%D7%A9%D7%A7%D7%99%D7%A3)
אישור כללי ורשיון להנפקת ניירות ערך והצעתם לציבור,https://he.wikisource.org/wiki/%D7%90%D7%99%D7%A9%D7%95%D7%A8_%D7%9B%D7%9C%D7%9C%D7%99_%D7%95%D7%A8%D7%A9%D7%99%D7%95%D7%9F_%D7%9C%D7%94%D7%A0%D7%A4%D7%A7%D7%AA_%D7%A0%D7%99%D7%99%D7%A8%D7%95%D7%AA_%D7%A2%D7%A8%D7%9A_%D7%95%D7%94%D7%A6%D7%A2%D7%AA%D7%9D_%D7%9C%D7%A6%D7%99%D7%91%D7%95%D7%A8
היתר לעשיית עסקה בניירות ערך,https://he.wikisource.org/wiki/%D7%94%D7%99%D7%AA%D7%A8_%D7%9C%D7%A2%D7%A9%D7%99%D7%99%D7%AA_%D7%A2%D7%A1%D7%A7%D7%94_%D7%91%D7%A0%D7%99%D7%99%D7%A8%D7%95%D7%AA_%D7%A2%D7%A8%D7%9A_(%D7%A2%D7%95%D7%91%D7%93%D7%99_%D7%94%D7%A8%D7%A9%D7%95%D7%AA)
היתר לעשיית עסקה בניירות ערך,https://he.wikisource.org/wiki/%D7%94%D7%99%D7%AA%D7%A8_%D7%9C%D7%A2%D7%A9%D7%99%D7%99%D7%AA_%D7%A2%D7%A1%D7%A7%D7%94_%D7%91%D7%A0%D7%99%D7%99%D7%A8%D7%95%D7%AA_%D7%A2%D7%A8%D7%9A_(%D7%A0%D7%90%D7%9E%D7%9F)
כללי ניירות ערך (מקרים שבהם פרסום דוח הצעת מדף יהיה טעון היתר מאת רשות ניירות ערך),https://he.wikisource.org/wiki/%D7%9B%D7%9C%D7%9C%D7%99_%D7%A0%D7%99%D7%99%D7%A8%D7%95%D7%AA_%D7%A2%D7%A8%D7%9A_(%D7%9E%D7%A7%D7%A8%D7%99%D7%9D_%D7%A9%D7%91%D7%94%D7%9D_%D7%A4%D7%A8%D7%A1%D7%95%D7%9D_%D7%93%D7%95%D7%97_%D7%94%D7%A6%D7%A2%D7%AA_%D7%9E%D7%93%D7%A3_%D7%99%D7%94%D7%99%D7%94_%D7%98%D7%A2%D7%95%D7%9F_%D7%94%D7%99%D7%AA%D7%A8_%D7%9E%D7%90%D7%AA_%D7%A8%D7%A9%D7%95%D7%AA_%D7%A0%D7%99%D7%99%D7%A8%D7%95%D7%AA_%D7%A2%D7%A8%D7%9A)
כללי ניירות ערך (נוהלי בדיקה של טיוטות תשקיפים של חברות ושותפויות),https://he.wikisource.org/wiki/%D7%9B%D7%9C%D7%9C%D7%99_%D7%A0%D7%99%D7%99%D7%A8%D7%95%D7%AA_%D7%A2%D7%A8%D7%9A_(%D7%A0%D7%95%D7%94%D7%9C%D7%99_%D7%91%D7%93%D7%99%D7%A7%D7%94_%D7%A9%D7%9C_%D7%98%D7%99%D7%95%D7%98%D7%95%D7%AA_%D7%AA%D7%A9%D7%A7%D7%99%D7%A4%D7%99%D7%9D_%D7%A9%D7%9C_%D7%97%D7%91%D7%A8%D7%95%D7%AA_%D7%95%D7%A9%D7%95%D7%AA%D7%A4%D7%95%D7%99%D7%95%D7%AA)
הודעה בדבר סדרי הטיפול בבקשות להתיר פרסום של תשקיפים,https://he.wikisource.org/wiki/%D7%94%D7%95%D7%93%D7%A2%D7%94_%D7%91%D7%93%D7%91%D7%A8_%D7%A1%D7%93%D7%A8%D7%99_%D7%94%D7%98%D7%99%D7%A4%D7%95%D7%9C_%D7%91%D7%91%D7%A7%D7%A9%D7%95%D7%AA_%D7%9C%D7%94%D7%AA%D7%99%D7%A8_%D7%A4%D7%A8%D7%A1%D7%95%D7%9D_%D7%A9%D7%9C_%D7%AA%D7%A9%D7%A7%D7%99%D7%A4%D7%99%D7%9D
כללי ניירות ערך (סדרי טיפול בבקשות להתיר פרסומם של תשקיפי חברות ושותפויות),https://he.wikisource.org/wiki/%D7%9B%D7%9C%D7%9C%D7%99_%D7%A0%D7%99%D7%99%D7%A8%D7%95%D7%AA_%D7%A2%D7%A8%D7%9A_(%D7%A1%D7%93%D7%A8%D7%99_%D7%98%D7%99%D7%A4%D7%95%D7%9C_%D7%91%D7%91%D7%A7%D7%A9%D7%95%D7%AA_%D7%9C%D7%94%D7%AA%D7%99%D7%A8_%D7%A4%D7%A8%D7%A1%D7%95%D7%9E%D7%9D_%D7%A9%D7%9C_%D7%AA%D7%A9%D7%A7%D7%99%D7%A4%D7%99_%D7%97%D7%91%D7%A8%D7%95%D7%AA_%D7%95%D7%A9%D7%95%D7%AA%D7%A4%D7%95%D7%99%D7%95%D7%AA)
כללים בדבר סדרי טיפול בדוחות על פי תקנות הצעה פרטית ותקנות עסקה עם בעלי שליטה,https://he.wikisource.org/wiki/%D7%9B%D7%9C%D7%9C%D7%99%D7%9D_%D7%91%D7%93%D7%91%D7%A8_%D7%A1%D7%93%D7%A8%D7%99_%D7%98%D7%99%D7%A4%D7%95%D7%9C_%D7%91%D7%93%D7%95%D7%97%D7%95%D7%AA_%D7%A2%D7%9C_%D7%A4%D7%99_%D7%AA%D7%A7%D7%A0%D7%95%D7%AA_%D7%94%D7%A6%D7%A2%D7%94_%D7%A4%D7%A8%D7%98%D7%99%D7%AA_%D7%95%D7%AA%D7%A7%D7%A0%D7%95%D7%AA_%D7%A2%D7%A1%D7%A7%D7%94_%D7%A2%D7%9D_%D7%91%D7%A2%D7%9C%D7%99_%D7%A9%D7%9C%D7%99%D7%98%D7%94
הוראות ניירות ערך (פטור הסוכנות היהודית),https://he.wikisource.org/wiki/%D7%94%D7%95%D7%A8%D7%90%D7%95%D7%AA_%D7%A0%D7%99%D7%99%D7%A8%D7%95%D7%AA_%D7%A2%D7%A8%D7%9A_(%D7%A4%D7%98%D7%95%D7%A8_%D7%94%D7%A1%D7%95%D7%9B%D7%A0%D7%95%D7%AA_%D7%94%D7%99%D7%94%D7%95%D7%93%D7%99%D7%AA)
חוק הניקוז וההגנה מפני שטפונות,https://he.wikisource.org/wiki/%D7%97%D7%95%D7%A7_%D7%94%D7%A0%D7%99%D7%A7%D7%95%D7%96_%D7%95%D7%94%D7%94%D7%92%D7%A0%D7%94_%D7%9E%D7%A4%D7%A0%D7%99_%D7%A9%D7%98%D7%A4%D7%95%D7%A0%D7%95%D7%AA
צו הניקוז וההגנה מפני שטפונות (הקמת בתי דין לעניני מים),https://he.wikisource.org/wiki/%D7%A6%D7%95_%D7%94%D7%A0%D7%99%D7%A7%D7%95%D7%96_%D7%95%D7%94%D7%94%D7%92%D7%A0%D7%94_%D7%9E%D7%A4%D7%A0%D7%99_%D7%A9%D7%98%D7%A4%D7%95%D7%A0%D7%95%D7%AA_(%D7%94%D7%A7%D7%9E%D7%AA_%D7%91%D7%AA%D7%99_%D7%93%D7%99%D7%9F_%D7%9C%D7%A2%D7%A0%D7%99%D7%A0%D7%99_%D7%9E%D7%99%D7%9D)
צו הניקוז וההגנה מפני שטפונות (הקמת רשויות ניקוז),https://he.wikisource.org/wiki/%D7%A6%D7%95_%D7%94%D7%A0%D7%99%D7%A7%D7%95%D7%96_%D7%95%D7%94%D7%94%D7%92%D7%A0%D7%94_%D7%9E%D7%A4%D7%A0%D7%99_%D7%A9%D7%98%D7%A4%D7%95%D7%A0%D7%95%D7%AA_(%D7%94%D7%A7%D7%9E%D7%AA_%D7%A8%D7%A9%D7%95%D7%99%D7%95%D7%AA_%D7%A0%D7%99%D7%A7%D7%95%D7%96)
תקנות הניקוז וההגנה מפני שטפונות (לוח שומה),https://he.wikisource.org/wiki/%D7%AA%D7%A7%D7%A0%D7%95%D7%AA_%D7%94%D7%A0%D7%99%D7%A7%D7%95%D7%96_%D7%95%D7%94%D7%94%D7%92%D7%A0%D7%94_%D7%9E%D7%A4%D7%A0%D7%99_%D7%A9%D7%98%D7%A4%D7%95%D7%A0%D7%95%D7%AA_(%D7%9C%D7%95%D7%97_%D7%A9%D7%95%D7%9E%D7%94)
תקנות הניקוז וההגנה מפני שטפונות (סדרי דין בבתי דין לעניני מים ובערעורים על החלטותיהם),https://he.wikisource.org/wiki/%D7%AA%D7%A7%D7%A0%D7%95%D7%AA_%D7%94%D7%A0%D7%99%D7%A7%D7%95%D7%96_%D7%95%D7%94%D7%94%D7%92%D7%A0%D7%94_%D7%9E%D7%A4%D7%A0%D7%99_%D7%A9%D7%98%D7%A4%D7%95%D7%A0%D7%95%D7%AA_(%D7%A1%D7%93%D7%A8%D7%99_%D7%93%D7%99%D7%9F_%D7%91%D7%91%D7%AA%D7%99_%D7%93%D7%99%D7%9F_%D7%9C%D7%A2%D7%A0%D7%99%D7%A0%D7%99_%D7%9E%D7%99%D7%9D_%D7%95%D7%91%D7%A2%D7%A8%D7%A2%D7%95%D7%A8%D7%99%D7%9D_%D7%A2%D7%9C_%D7%94%D7%97%D7%9C%D7%98%D7%95%D7%AA%D7%99%D7%94%D7%9D)
תקנות הניקוז וההגנה מפני שטפונות (תקציבים והנהלת חשבונות),https://he.wikisource.org/wiki/%D7%AA%D7%A7%D7%A0%D7%95%D7%AA_%D7%94%D7%A0%D7%99%D7%A7%D7%95%D7%96_%D7%95%D7%94%D7%94%D7%92%D7%A0%D7%94_%D7%9E%D7%A4%D7%A0%D7%99_%D7%A9%D7%98%D7%A4%D7%95%D7%A0%D7%95%D7%AA_(%D7%AA%D7%A7%D7%A6%D7%99%D7%91%D7%99%D7%9D_%D7%95%D7%94%D7%A0%D7%94%D7%9C%D7%AA_%D7%97%D7%A9%D7%91%D7%95%D7%A0%D7%95%D7%AA)
חוק נכי המלחמה בנאצים,https://he.wikisource.org/wiki/%D7%97%D7%95%D7%A7_%D7%A0%D7%9B%D7%99_%D7%94%D7%9E%D7%9C%D7%97%D7%9E%D7%94_%D7%91%D7%A0%D7%90%D7%A6%D7%99%D7%9D
תקנות נכי המלחמה בנאצים (הסכום המקסימלי שמותר לנכות מתגמוליו של נכה),https://he.wikisource.org/wiki/%D7%AA%D7%A7%D7%A0%D7%95%D7%AA_%D7%A0%D7%9B%D7%99_%D7%94%D7%9E%D7%9C%D7%97%D7%9E%D7%94_%D7%91%D7%A0%D7%90%D7%A6%D7%99%D7%9D_(%D7%94%D7%A1%D7%9B%D7%95%D7%9D_%D7%94%D7%9E%D7%A7%D7%A1%D7%99%D7%9E%D7%9C%D7%99_%D7%A9%D7%9E%D7%95%D7%AA%D7%A8_%D7%9C%D7%A0%D7%9B%D7%95%D7%AA_%D7%9E%D7%AA%D7%92%D7%9E%D7%95%D7%9C%D7%99%D7%95_%D7%A9%D7%9C_%D7%A0%D7%9B%D7%94)
תקנות נכי המלחמה בנאצים (השתתפות המדינה בהוצאות ביטוח למקרה מותו של נכה),https://he.wikisource.org/wiki/%D7%AA%D7%A7%D7%A0%D7%95%D7%AA_%D7%A0%D7%9B%D7%99_%D7%94%D7%9E%D7%9C%D7%97%D7%9E%D7%94_%D7%91%D7%A0%D7%90%D7%A6%D7%99%D7%9D_(%D7%94%D7%A9%D7%AA%D7%AA%D7%A4%D7%95%D7%AA_%D7%94%D7%9E%D7%93%D7%99%D7%A0%D7%94_%D7%91%D7%94%D7%95%D7%A6%D7%90%D7%95%D7%AA_%D7%91%D7%99%D7%98%D7%95%D7%97_%D7%9C%D7%9E%D7%A7%D7%A8%D7%94_%D7%9E%D7%95%D7%AA%D7%95_%D7%A9%D7%9C_%D7%A0%D7%9B%D7%94)
תקנות נכי המלחמה בנאצים (ועדה רפואית),https://he.wikisource.org/wiki/%D7%AA%D7%A7%D7%A0%D7%95%D7%AA_%D7%A0%D7%9B%D7%99_%D7%94%D7%9E%D7%9C%D7%97%D7%9E%D7%94_%D7%91%D7%A0%D7%90%D7%A6%D7%99%D7%9D_(%D7%95%D7%A2%D7%93%D7%94_%D7%A8%D7%A4%D7%95%D7%90%D7%99%D7%AA)
תקנות נכי המלחמה בנאצים (ועדה רפואית עליונה),https://he.wikisource.org/wiki/%D7%AA%D7%A7%D7%A0%D7%95%D7%AA_%D7%A0%D7%9B%D7%99_%D7%94%D7%9E%D7%9C%D7%97%D7%9E%D7%94_%D7%91%D7%A0%D7%90%D7%A6%D7%99%D7%9D_(%D7%95%D7%A2%D7%93%D7%94_%D7%A8%D7%A4%D7%95%D7%90%D7%99%D7%AA_%D7%A2%D7%9C%D7%99%D7%95%D7%A0%D7%94)
תקנות נכי המלחמה בנאצים (חישוב הכנסה נוספת),https://he.wikisource.org/wiki/%D7%AA%D7%A7%D7%A0%D7%95%D7%AA_%D7%A0%D7%9B%D7%99_%D7%94%D7%9E%D7%9C%D7%97%D7%9E%D7%94_%D7%91%D7%A0%D7%90%D7%A6%D7%99%D7%9D_(%D7%97%D7%99%D7%A9%D7%95%D7%91_%D7%94%D7%9B%D7%A0%D7%A1%D7%94_%D7%A0%D7%95%D7%A1%D7%A4%D7%AA)
תקנות נכי המלחמה בנאצים (טיפול רפואי),https://he.wikisource.org/wiki/%D7%AA%D7%A7%D7%A0%D7%95%D7%AA_%D7%A0%D7%9B%D7%99_%D7%94%D7%9E%D7%9C%D7%97%D7%9E%D7%94_%D7%91%D7%A0%D7%90%D7%A6%D7%99%D7%9D_(%D7%98%D7%99%D7%A4%D7%95%D7%9C_%D7%A8%D7%A4%D7%95%D7%90%D7%99)
תקנות נכי המלחמה בנאצים (כללים להוכחת חוסר פרנסה),https://he.wikisource.org/wiki/%D7%AA%D7%A7%D7%A0%D7%95%D7%AA_%D7%A0%D7%9B%D7%99_%D7%94%D7%9E%D7%9C%D7%97%D7%9E%D7%94_%D7%91%D7%A0%D7%90%D7%A6%D7%99%D7%9D_(%D7%9B%D7%9C%D7%9C%D7%99%D7%9D_%D7%9C%D7%94%D7%95%D7%9B%D7%97%D7%AA_%D7%97%D7%95%D7%A1%D7%A8_%D7%A4%D7%A8%D7%A0%D7%A1%D7%94)
תקנות נכי המלחמה בנאצים (כללים להכרת אדם כאינו מסוגל להשתכר למחייתו ולהכרת הכנסה כדי מחיה),https://he.wikisource.org/wiki/%D7%AA%D7%A7%D7%A0%D7%95%D7%AA_%D7%A0%D7%9B%D7%99_%D7%94%D7%9E%D7%9C%D7%97%D7%9E%D7%94_%D7%91%D7%A0%D7%90%D7%A6%D7%99%D7%9D_(%D7%9B%D7%9C%D7%9C%D7%99%D7%9D_%D7%9C%D7%94%D7%9B%D7%A8%D7%AA_%D7%90%D7%93%D7%9D_%D7%9B%D7%90%D7%99%D7%A0%D7%95_%D7%9E%D7%A1%D7%95%D7%92%D7%9C_%D7%9C%D7%94%D7%A9%D7%AA%D7%9B%D7%A8_%D7%9C%D7%9E%D7%97%D7%99%D7%99%D7%AA%D7%95_%D7%95%D7%9C%D7%94%D7%9B%D7%A8%D7%AA_%D7%94%D7%9B%D7%A0%D7%A1%D7%94_%D7%9B%D7%93%D7%99_%D7%9E%D7%97%D7%99%D7%94)
תקנות נכי המלחמה בנאצים (מבחנים לקביעת דרגת נכות),https://he.wikisource.org/wiki/%D7%AA%D7%A7%D7%A0%D7%95%D7%AA_%D7%A0%D7%9B%D7%99_%D7%94%D7%9E%D7%9C%D7%97%D7%9E%D7%94_%D7%91%D7%A0%D7%90%D7%A6%D7%99%D7%9D_(%D7%9E%D7%91%D7%97%D7%A0%D7%99%D7%9D_%D7%9C%D7%A7%D7%91%D7%99%D7%A2%D7%AA_%D7%93%D7%A8%D7%92%D7%AA_%D7%A0%D7%9B%D7%95%D7%AA)
תקנות נכי המלחמה בנאצים (נכים המקבלים תשלומים ממדינת חוץ),https://he.wikisource.org/wiki/%D7%AA%D7%A7%D7%A0%D7%95%D7%AA_%D7%A0%D7%9B%D7%99_%D7%94%D7%9E%D7%9C%D7%97%D7%9E%D7%94_%D7%91%D7%A0%D7%90%D7%A6%D7%99%D7%9D_(%D7%A0%D7%9B%D7%99%D7%9D_%D7%94%D7%9E%D7%A7%D7%91%D7%9C%D7%99%D7%9D_%D7%AA%D7%A9%D7%9C%D7%95%D7%9E%D7%99%D7%9D_%D7%9E%D7%9E%D7%93%D7%99%D7%A0%D7%AA_%D7%97%D7%95%D7%A5)
תקנות נכי המלחמה בנאצים (סמל הנכים),https://he.wikisource.org/wiki/%D7%AA%D7%A7%D7%A0%D7%95%D7%AA_%D7%A0%D7%9B%D7%99_%D7%94%D7%9E%D7%9C%D7%97%D7%9E%D7%94_%D7%91%D7%A0%D7%90%D7%A6%D7%99%D7%9D_(%D7%A1%D7%9E%D7%9C_%D7%94%D7%A0%D7%9B%D7%99%D7%9D)
תקנות נכי המלחמה בנאצים (ערבויות לנכים ולמילוות לנכים),https://he.wikisource.org/wiki/%D7%AA%D7%A7%D7%A0%D7%95%D7%AA_%D7%A0%D7%9B%D7%99_%D7%94%D7%9E%D7%9C%D7%97%D7%9E%D7%94_%D7%91%D7%A0%D7%90%D7%A6%D7%99%D7%9D_(%D7%A2%D7%A8%D7%91%D7%95%D7%99%D7%95%D7%AA_%D7%9C%D7%A0%D7%9B%D7%99%D7%9D_%D7%95%D7%9C%D7%9E%D7%99%D7%9C%D7%95%D7%95%D7%AA_%D7%9C%D7%A0%D7%9B%D7%99%D7%9D)
תקנות נכי המלחמה בנאצים (ערעור בפני בית המשפט המחוזי),https://he.wikisource.org/wiki/%D7%AA%D7%A7%D7%A0%D7%95%D7%AA_%D7%A0%D7%9B%D7%99_%D7%94%D7%9E%D7%9C%D7%97%D7%9E%D7%94_%D7%91%D7%A0%D7%90%D7%A6%D7%99%D7%9D_(%D7%A2%D7%A8%D7%A2%D7%95%D7%A8_%D7%91%D7%A4%D7%A0%D7%99_%D7%91%D7%99%D7%AA_%D7%94%D7%9E%D7%A9%D7%A4%D7%98_%D7%94%D7%9E%D7%97%D7%95%D7%96%D7%99)
תקנות נכי המלחמה בנאצים (תגמולים מיוחדים),https://he.wikisource.org/wiki/%D7%AA%D7%A7%D7%A0%D7%95%D7%AA_%D7%A0%D7%9B%D7%99_%D7%94%D7%9E%D7%9C%D7%97%D7%9E%D7%94_%D7%91%D7%A0%D7%90%D7%A6%D7%99%D7%9D_(%D7%AA%D7%92%D7%9E%D7%95%D7%9C%D7%99%D7%9D_%D7%9E%D7%99%D7%95%D7%97%D7%93%D7%99%D7%9D)
חוק נכי רדיפות הנאצים,https://he.wikisource.org/wiki/%D7%97%D7%95%D7%A7_%D7%A0%D7%9B%D7%99_%D7%A8%D7%93%D7%99%D7%A4%D7%95%D7%AA_%D7%94%D7%A0%D7%90%D7%A6%D7%99%D7%9D
תקנות נכי רדיפות הנאצים (בקשה לתגמול),https://he.wikisource.org/wiki/%D7%AA%D7%A7%D7%A0%D7%95%D7%AA_%D7%A0%D7%9B%D7%99_%D7%A8%D7%93%D7%99%D7%A4%D7%95%D7%AA_%D7%94%D7%A0%D7%90%D7%A6%D7%99%D7%9D_(%D7%91%D7%A7%D7%A9%D7%94_%D7%9C%D7%AA%D7%92%D7%9E%D7%95%D7%9C)
צו נכי רדיפות הנאצים (הגבלת שכר טרחה),https://he.wikisource.org/wiki/%D7%A6%D7%95_%D7%A0%D7%9B%D7%99_%D7%A8%D7%93%D7%99%D7%A4%D7%95%D7%AA_%D7%94%D7%A0%D7%90%D7%A6%D7%99%D7%9D_(%D7%94%D7%92%D7%91%D7%9C%D7%AA_%D7%A9%D7%9B%D7%A8_%D7%98%D7%A8%D7%97%D7%94)
תקנות נכי רדיפות הנאצים (חישוב הכנסה לצורך תשלום תגמול נוסף),https://he.wikisource.org/wiki/%D7%AA%D7%A7%D7%A0%D7%95%D7%AA_%D7%A0%D7%9B%D7%99_%D7%A8%D7%93%D7%99%D7%A4%D7%95%D7%AA_%D7%94%D7%A0%D7%90%D7%A6%D7%99%D7%9D_(%D7%97%D7%99%D7%A9%D7%95%D7%91_%D7%94%D7%9B%D7%A0%D7%A1%D7%94_%D7%9C%D7%A6%D7%95%D7%A8%D7%9A_%D7%AA%D7%A9%D7%9C%D7%95%D7%9D_%D7%AA%D7%92%D7%9E%D7%95%D7%9C_%D7%A0%D7%95%D7%A1%D7%A3)
תקנות נכי רדיפות הנאצים (טיפול רפואי),https://he.wikisource.org/wiki/%D7%AA%D7%A7%D7%A0%D7%95%D7%AA_%D7%A0%D7%9B%D7%99_%D7%A8%D7%93%D7%99%D7%A4%D7%95%D7%AA_%D7%94%D7%A0%D7%90%D7%A6%D7%99%D7%9D_(%D7%98%D7%99%D7%A4%D7%95%D7%9C_%D7%A8%D7%A4%D7%95%D7%90%D7%99)
תקנות נכי רדיפות הנאצים (סדרי דין בועדת ערר),https://he.wikisource.org/wiki/%D7%AA%D7%A7%D7%A0%D7%95%D7%AA_%D7%A0%D7%9B%D7%99_%D7%A8%D7%93%D7%99%D7%A4%D7%95%D7%AA_%D7%94%D7%A0%D7%90%D7%A6%D7%99%D7%9D_(%D7%A1%D7%93%D7%A8%D7%99_%D7%93%D7%99%D7%9F_%D7%91%D7%95%D7%A2%D7%93%D7%AA_%D7%A2%D7%A8%D7%A8)
תקנות נכי רדיפות הנאצים (סוגי הוצאות שרואים אותן כהוצאות בהשגת קיצבה או מענק),https://he.wikisource.org/wiki/%D7%AA%D7%A7%D7%A0%D7%95%D7%AA_%D7%A0%D7%9B%D7%99_%D7%A8%D7%93%D7%99%D7%A4%D7%95%D7%AA_%D7%94%D7%A0%D7%90%D7%A6%D7%99%D7%9D_(%D7%A1%D7%95%D7%92%D7%99_%D7%94%D7%95%D7%A6%D7%90%D7%95%D7%AA_%D7%A9%D7%A8%D7%95%D7%90%D7%99%D7%9D_%D7%90%D7%95%D7%AA%D7%9F_%D7%9B%D7%94%D7%95%D7%A6%D7%90%D7%95%D7%AA_%D7%91%D7%94%D7%A9%D7%92%D7%AA_%D7%A7%D7%99%D7%A6%D7%91%D7%94_%D7%90%D7%95_%D7%9E%D7%A2%D7%A0%D7%A7)
תקנות נכי רדיפות הנאצים (ערבויות לנכים ולמילוות לנכים),https://he.wikisource.org/wiki/%D7%AA%D7%A7%D7%A0%D7%95%D7%AA_%D7%A0%D7%9B%D7%99_%D7%A8%D7%93%D7%99%D7%A4%D7%95%D7%AA_%D7%94%D7%A0%D7%90%D7%A6%D7%99%D7%9D_(%D7%A2%D7%A8%D7%91%D7%95%D7%99%D7%95%D7%AA_%D7%9C%D7%A0%D7%9B%D7%99%D7%9D_%D7%95%D7%9C%D7%9E%D7%99%D7%9C%D7%95%D7%95%D7%AA_%D7%9C%D7%A0%D7%9B%D7%99%D7%9D)
תקנות נכי רדיפות הנאצים (ערעור בפני בית המשפט המחוזי),https://he.wikisource.org/wiki/%D7%AA%D7%A7%D7%A0%D7%95%D7%AA_%D7%A0%D7%9B%D7%99_%D7%A8%D7%93%D7%99%D7%A4%D7%95%D7%AA_%D7%94%D7%A0%D7%90%D7%A6%D7%99%D7%9D_(%D7%A2%D7%A8%D7%A2%D7%95%D7%A8_%D7%91%D7%A4%D7%A0%D7%99_%D7%91%D7%99%D7%AA_%D7%94%D7%9E%D7%A9%D7%A4%D7%98_%D7%94%D7%9E%D7%97%D7%95%D7%96%D7%99)
תקנות נכי רדיפות הנאצים (קביעת דרגת נכות),https://he.wikisource.org/wiki/%D7%AA%D7%A7%D7%A0%D7%95%D7%AA_%D7%A0%D7%9B%D7%99_%D7%A8%D7%93%D7%99%D7%A4%D7%95%D7%AA_%D7%94%D7%A0%D7%90%D7%A6%D7%99%D7%9D_(%D7%A7%D7%91%D7%99%D7%A2%D7%AA_%D7%93%D7%A8%D7%92%D7%AA_%D7%A0%D7%9B%D7%95%D7%AA)
תקנות נכי רדיפות הנאצים (תגמול נוסף),https://he.wikisource.org/wiki/%D7%AA%D7%A7%D7%A0%D7%95%D7%AA_%D7%A0%D7%9B%D7%99_%D7%A8%D7%93%D7%99%D7%A4%D7%95%D7%AA_%D7%94%D7%A0%D7%90%D7%A6%D7%99%D7%9D_(%D7%AA%D7%92%D7%9E%D7%95%D7%9C_%D7%A0%D7%95%D7%A1%D7%A3)
תקנות נכי רדיפות הנאצים (תגמולים מיוחדים),https://he.wikisource.org/wiki/%D7%AA%D7%A7%D7%A0%D7%95%D7%AA_%D7%A0%D7%9B%D7%99_%D7%A8%D7%93%D7%99%D7%A4%D7%95%D7%AA_%D7%94%D7%A0%D7%90%D7%A6%D7%99%D7%9D_(%D7%AA%D7%92%D7%9E%D7%95%D7%9C%D7%99%D7%9D_%D7%9E%D7%99%D7%95%D7%97%D7%93%D7%99%D7%9D)
צו נכי רדיפות הנאצים (תוספת לתגמול),https://he.wikisource.org/wiki/%D7%A6%D7%95_%D7%A0%D7%9B%D7%99_%D7%A8%D7%93%D7%99%D7%A4%D7%95%D7%AA_%D7%94%D7%A0%D7%90%D7%A6%D7%99%D7%9D_(%D7%AA%D7%95%D7%A1%D7%A4%D7%AA_%D7%9C%D7%AA%D7%92%D7%9E%D7%95%D7%9C)
חוק הנכים (תגמולים ושיקום),https://he.wikisource.org/wiki/%D7%97%D7%95%D7%A7_%D7%94%D7%A0%D7%9B%D7%99%D7%9D_(%D7%AA%D7%92%D7%9E%D7%95%D7%9C%D7%99%D7%9D_%D7%95%D7%A9%D7%99%D7%A7%D7%95%D7%9D)
תקנות הנכים (תגמולים ושיקום) (הליכים בפני קצין תגמולים),https://he.wikisource.org/wiki/%D7%AA%D7%A7%D7%A0%D7%95%D7%AA_%D7%94%D7%A0%D7%9B%D7%99%D7%9D_(%D7%AA%D7%92%D7%9E%D7%95%D7%9C%D7%99%D7%9D_%D7%95%D7%A9%D7%99%D7%A7%D7%95%D7%9D)_(%D7%94%D7%9C%D7%99%D7%9B%D7%99%D7%9D_%D7%91%D7%A4%D7%A0%D7%99_%D7%A7%D7%A6%D7%99%D7%9F_%D7%AA%D7%92%D7%9E%D7%95%D7%9C%D7%99%D7%9D)
תקנות הנכים (הסכום המקסימלי שמותר לנכות מתגמוליו של נכה),https://he.wikisource.org/wiki/%D7%AA%D7%A7%D7%A0%D7%95%D7%AA_%D7%94%D7%A0%D7%9B%D7%99%D7%9D_(%D7%94%D7%A1%D7%9B%D7%95%D7%9D_%D7%94%D7%9E%D7%A7%D7%A1%D7%99%D7%9E%D7%9C%D7%99_%D7%A9%D7%9E%D7%95%D7%AA%D7%A8_%D7%9C%D7%A0%D7%9B%D7%95%D7%AA_%D7%9E%D7%AA%D7%92%D7%9E%D7%95%D7%9C%D7%99%D7%95_%D7%A9%D7%9C_%D7%A0%D7%9B%D7%94)
